"player_id","full_name","position","position_group","team","jersey_number","height","weight","years_exp","status","college","player_display_name","games","completions","attempts","passing_yards","passing_tds","interceptions","carries","rushing_yards","rushing_tds","receptions","targets","receiving_yards","receiving_tds","fantasy_points_ppr","fantasy_ppg","pass_ypg","rush_ypg","rec_ypg","total_tds"
"00-0036527","DJ Turner","WR","WR","LV",19,69,205,3,"RES","Pittsburgh","D.J. Turner",10,0,0,0,0,0,5,33,1,16,29,158,1,47.1,4.7,0,3.3,15.8,2
"00-0036183","Kristian Wilkerson","WR","WR","LV",83,73,214,4,"DEV","Southeast Missouri","Kristian Wilkerson",1,0,0,0,0,0,0,0,0,2,3,18,1,9.8,9.8,0,0,18,1
"00-0036955","Terrace Marshall Jr.","WR","WR","LV",80,74,200,3,"ACT","Louisiana State","Terrace Marshall",5,0,0,0,0,0,0,0,0,3,6,41,0,7.1,1.4,0,0,8.2,0
"00-0035602","Alex Bachman","WR","WR","LV",81,72,190,5,"DEV","Wake Forest","Alex Bachman",1,0,0,0,0,0,0,0,0,3,3,31,0,6.1,6.1,0,0,31,0
"00-0039543","Ramel Keyton","WR","WR","LV",82,74,197,0,"ACT","Tennessee","Ramel Keyton",2,0,0,0,0,0,0,0,0,1,3,7,0,1.7,0.9,0,0,3.5,0
"00-0034764","Michael Gallup","WR","WR","LV",13,73,200,6,"RET","Colorado State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035414","Jalen Guyton","WR","WR","LV",4,73,212,5,"DEV","North Texas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038860","Terrell Bynum","WR","WR","LV",34,73,190,1,"CUT","Southern California",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038891","Shedrick Jackson","WR","WR","LV",12,73,202,1,"DEV","Auburn",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039536","Jeff Foreman","WR","WR","LV",80,72,186,0,"RES","Arkansas State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036212","Tua Tagovailoa","QB","QB","MIA",1,73,218,4,"INA","Alabama","Tua Tagovailoa",11,291,399,2867,19,7,17,49,0,0,0,0,0,181.58,16.5,260.6,4.5,0,19
"00-0035993","Tyler Huntley","QB","QB","MIA",18,73,205,4,"ACT","Utah","Tyler Huntley",5,86,133,829,3,3,26,135,2,0,0,0,0,60.66,12.1,165.8,27,0,5
"00-0037327","Skylar Thompson","QB","QB","MIA",19,74,221,2,"ACT","Kansas State","Skylar Thompson",2,21,33,187,0,0,1,4,0,0,0,0,0,7.88,3.9,93.5,2,0,0
"00-0039482","Gavin Hardison","QB","QB","MIA",16,75,215,0,"ACT","Texas-El Paso",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039040","De'Von Achane","RB","RB","MIA",28,69,185,1,"ACT","Texas A&amp;M","Devon Achane",17,0,0,0,0,0,203,907,6,78,87,592,6,299.9,17.6,0,53.4,34.8,12
"00-0031687","Raheem Mostert","RB","RB","MIA",31,70,197,9,"ACT","Purdue","Raheem Mostert",12,0,0,0,0,0,85,278,2,19,23,161,0,70.9,5.9,0,23.2,13.4,2
"00-0039874","Jaylen Wright","RB","RB","MIA",25,71,210,0,"ACT","Tennessee","Jaylen Wright",13,0,0,0,0,0,68,249,0,3,6,8,0,26.7,2.1,0,19.2,0.6,0
"00-0034115","Jeff Wilson","RB","RB","MIA",23,72,194,6,"ACT","North Texas","Jeffery Wilson",7,0,0,0,0,0,16,57,0,3,3,19,0,10.6,1.5,0,8.1,2.7,0
"00-0035125","Alec Ingold","RB","RB","MIA",30,73,242,5,"ACT","Wisconsin",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036336","Anthony McFarland","RB","RB","MIA",16,69,198,4,"CUT","Maryland",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037331","Zander Horvath","RB","RB","MIA",26,75,230,2,"CUT","Purdue",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038518","Deneric Prince","RB","RB","MIA",35,72,219,1,"DEV","Tulsa",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0033858","Jonnu Smith","TE","TE","MIA",9,75,248,7,"ACT","Florida International","Jonnu Smith",17,0,0,0,0,0,2,-1,0,88,111,884,8,222.3,13.1,0,-0.1,52,8
"00-0038720","Julian Hill","TE","TE","MIA",89,76,250,1,"ACT","Campbell","Julian Hill",11,0,0,0,0,0,0,0,0,12,19,100,0,22,2,0,0,9.1,0
"00-0034798","Durham Smythe","TE","TE","MIA",81,78,260,6,"ACT","Notre Dame","Durham Smythe",13,0,0,0,0,0,0,0,0,9,17,53,0,14.3,1.1,0,0,4.1,0
"00-0036741","Jack Stoll","TE","TE","MIA",80,76,260,3,"ACT","Nebraska",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039489","Hayden Rucci","TE","TE","MIA",87,77,253,0,"CUT","Wisconsin",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0033040","Tyreek Hill","WR","WR","MIA",10,70,185,8,"ACT","West Alabama","Tyreek Hill",17,0,0,0,0,0,8,53,0,81,122,959,6,218.2,12.8,0,3.1,56.4,6
"00-0036613","Jaylen Waddle","WR","WR","MIA",17,70,182,3,"ACT","Alabama","Jaylen Waddle",15,0,0,0,0,0,4,12,0,58,83,744,2,149.6,10,0,0.8,49.6,2
"00-0039880","Malik Washington","WR","WR","MIA",83,68,194,0,"ACT","Virginia","Malik Washington",12,0,0,0,0,0,5,25,1,26,36,223,0,56.8,4.7,0,2.1,18.6,1
"00-0031235","Odell Beckham Jr.","WR","WR","MIA",3,71,198,10,"CUT","Louisiana State","Odell Beckham",8,0,0,0,0,0,0,0,0,9,19,55,0,14.5,1.8,0,0,6.9,0
"00-0034054","River Cracraft","WR","WR","MIA",85,72,200,7,"ACT","Washington State","River Cracraft",4,0,0,0,0,0,0,0,0,7,9,66,0,13.6,3.4,0,0,16.5,0
"00-0036620","Dee Eskridge","WR","WR","MIA",82,69,190,3,"INA","Western Michigan","D'Wayne Eskridge",3,0,0,0,0,0,0,0,0,3,3,44,0,7.4,2.5,0,0,14.7,0
"00-0037348","Tanner Conner","WR","WR","MIA",80,75,223,2,"RES","Idaho State","Tanner Conner",2,0,0,0,0,0,0,0,0,3,4,16,0,4.6,2.3,0,0,8,0
"00-0038507","Grant DuBose","WR","WR","MIA",88,74,200,1,"RES","North Carolina-Charlotte","Grant DuBose",2,0,0,0,0,0,0,0,0,2,4,11,0,3.1,1.5,0,0,5.5,0
"00-0032688","Robbie Chosen","WR","WR","MIA",84,75,190,8,"CUT","Temple","Robbie Chosen",1,0,0,0,0,0,0,0,0,1,4,5,0,1.5,1.5,0,0,5,0
"00-0033466","Isaiah McKenzie","WR","WR","MIA",3,68,173,7,"DEV","Georgia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034419","Braxton Berrios","WR","WR","MIA",0,69,190,6,"RES","Miami","Braxton Berrios",3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"00-0036471","Mathew Sexton","WR","WR","MIA",87,71,175,3,"ACT","Eastern Michigan",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036491","Tarik Black","WR","WR","MIA",86,75,217,3,"DEV","Texas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036999","Anthony Schwartz","WR","WR","MIA",84,72,179,3,"RES","Auburn",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037172","Kyric McGowan","WR","WR","MIA",87,70,200,2,"CUT","Georgia Tech",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037334","Mike Harley Jr.","WR","WR","MIA",4,71,182,2,"CUT","Miami",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038092","Erik Ezukanma","WR","WR","MIA",84,74,220,2,"INA","Texas Tech","Erik Ezukanma",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"00-0039479","Je'Quan Burton","WR","WR","MIA",42,70,187,0,"CUT","Florida Atlantic",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039604","Jadon Janke","WR","WR","MIA",82,75,210,0,"CUT","South Dakota State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039884","Tahj Washington","WR","WR","MIA",82,70,175,0,"RES","Southern California",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034869","Sam Darnold","QB","QB","MIN",14,75,225,6,"ACT","Southern California","Sam Darnold",18,386,585,4564,36,13,71,231,1,0,0,0,0,319.66,17.8,253.6,12.8,0,37
"00-0033319","Nick Mullens","QB","QB","MIN",12,73,210,7,"ACT","Southern Mississippi","Nick Mullens",4,2,2,38,0,0,3,-2,0,0,0,0,0,1.32,0.3,9.5,-0.5,0,0
"00-0034955","Brett Rypien","QB","QB","MIN",19,74,200,5,"DEV","Boise State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035710","Daniel Jones","QB","QB","MIN",13,77,220,5,"INA","Duke",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038132","Matt Corral","QB","QB","MIN",17,73,205,2,"CUT","Mississippi",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039923","J.J. McCarthy","QB","QB","MIN",9,75,202,0,"RES","Michigan",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0033293","Aaron Jones","RB","RB","MIN",33,69,208,7,"ACT","Texas-El Paso","Aaron Jones",18,0,0,0,0,0,268,1186,5,54,68,420,2,250.6,13.9,0,65.9,23.3,7
"00-0036414","Cam Akers","RB","RB","MIN",27,70,212,4,"ACT","Florida State","Cam Akers",11,0,0,0,0,0,69,336,1,10,11,52,2,66.8,6.1,0,30.5,4.7,3
"00-0037276","Ty Chandler","RB","RB","MIN",32,71,210,2,"ACT","North Carolina","Ty Chandler",10,0,0,0,0,0,56,182,0,6,6,42,0,28.4,2.8,0,18.2,4.2,0
"00-0032918","C.J. Ham","RB","RB","MIN",30,71,235,8,"ACT","Augustana, S.D.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038440","Zavier Scott","RB","RB","MIN",36,73,207,1,"DEV","Maine",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038656","Mohamed Ibrahim","RB","RB","MIN",36,70,210,1,"CUT","Minnesota",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039046","DeWayne McBride","RB","RB","MIN",27,71,210,1,"CUT","Alabama-Birmingham",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035229","T.J. Hockenson","TE","TE","MIN",87,77,248,5,"ACT","Iowa","T.J. Hockenson",11,0,0,0,0,0,0,0,0,46,67,519,1,103.9,9.4,0,0,47.2,1
"00-0035249","Josh Oliver","TE","TE","MIN",84,77,250,5,"ACT","San Jose State","Josh Oliver",12,0,0,0,0,0,0,0,0,23,29,263,3,67.3,5.6,0,0,21.9,3
"00-0033246","Johnny Mundt","TE","TE","MIN",86,76,232,7,"ACT","Oregon","Johnny Mundt",14,0,0,0,0,0,0,0,0,21,30,170,2,50,3.6,0,0,12.1,2
"00-0036474","Sammis Reyes","TE","TE","MIN",35,79,264,3,"DEV","Tulane",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039711","Trey Knox","TE","TE","MIN",41,77,240,0,"CUT","South Carolina",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036322","Justin Jefferson","WR","WR","MIN",18,73,192,4,"ACT","Louisiana State","Justin Jefferson",18,1,1,22,0,0,1,3,0,108,162,1591,10,328.28,18.2,1.2,0.2,88.4,10
"00-0038994","Jordan Addison","WR","WR","MIN",3,71,175,1,"ACT","Southern California","Jordan Addison",16,0,0,0,0,0,3,20,1,66,107,904,9,218.4,13.7,0,1.2,56.5,10
"00-0037291","Jalen Nailor","WR","WR","MIN",83,72,191,2,"ACT","Michigan State","Jalen Nailor",16,0,0,0,0,0,3,-4,0,31,47,447,6,111.3,7,0,-0.2,27.9,6
"00-0034487","Trent Sherfield","WR","WR","MIN",11,73,219,6,"ACT","Vanderbilt","Trent Sherfield",9,0,0,0,0,0,0,0,0,10,12,91,1,25.1,2.8,0,0,10.1,1
"00-0034646","Brandon Powell","WR","WR","MIN",4,68,189,6,"ACT","Florida","Brandon Powell",7,0,0,0,0,0,0,0,0,7,10,71,0,14.1,2,0,0,10.1,0
"00-0035934","Trishton Jackson","WR","WR","MIN",8,73,191,4,"DEV","Syracuse",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037508","Justin Hall","WR","WR","MIN",49,69,190,2,"CUT","Ball State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038181","Lucky Jackson","WR","WR","MIN",81,72,185,4,"DEV","Western Kentucky",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038810","Thayer Thomas","WR","WR","MIN",89,72,195,1,"DEV","North Carolina State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039708","Devron Harper","WR","WR","MIN",0,69,168,0,"CUT","Mercer",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039709","Ty James","WR","WR","MIN",0,74,200,0,"CUT","Mercer",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039710","Jeshaun Jones","WR","WR","MIN",82,73,185,0,"DEV","Maryland",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039851","Drake Maye","QB","QB","NE",10,76,225,0,"ACT","North Carolina","Drake Maye",13,225,338,2276,15,10,54,421,2,0,0,0,0,177.14,13.6,175.1,32.4,0,17
"00-0033119","Jacoby Brissett","QB","QB","NE",7,76,235,8,"ACT","North Carolina State","Jacoby Brissett",7,95,161,826,2,1,15,62,0,0,0,0,0,45.24,6.5,118,8.9,0,2
"00-0039398","Joe Milton III","QB","QB","NE",19,77,235,0,"ACT","Tennessee","Joe Milton",1,22,29,241,1,0,10,16,1,0,0,0,0,19.24,19.2,241,16,0,2
"00-0036875","Rhamondre Stevenson","RB","RB","NE",38,72,246,3,"ACT","Oklahoma","Rhamondre Stevenson",15,0,0,0,0,0,207,801,7,33,41,168,1,175.9,11.7,0,53.4,11.2,8
"00-0036328","Antonio Gibson","RB","RB","NE",4,72,221,4,"ACT","Memphis","Antonio Gibson",17,0,0,0,0,0,120,538,1,23,29,206,0,103.4,6.1,0,31.6,12.1,1
"00-0035806","JaMycal Hasty","RB","RB","NE",39,68,205,4,"INA","Baylor","Jamycal Hasty",9,0,0,0,0,0,20,69,0,10,12,59,1,28.8,3.2,0,7.7,6.6,1
"00-0039757","Terrell Jennings","RB","RB","NE",26,72,225,0,"ACT","Florida A&amp;M","Terrell Jennings",2,0,0,0,0,0,13,33,0,0,1,0,0,3.3,1.6,0,16.5,0,0
"00-0037286","Kevin Harris","RB","RB","NE",36,70,220,2,"DEV","South Carolina",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0033090","Hunter Henry","TE","TE","NE",85,77,250,8,"INA","Arkansas","Hunter Henry",16,0,0,0,0,0,0,0,0,66,97,674,2,145.4,9.1,0,0,42.1,2
"00-0032392","Austin Hooper","TE","TE","NE",81,76,254,8,"ACT","Stanford","Austin Hooper",17,0,0,0,0,0,0,0,0,45,59,476,3,108.6,6.4,0,0,28,3
"00-0039420","Jaheim Bell","TE","TE","NE",88,74,239,0,"ACT","Florida State","Jaheim Bell",3,0,0,0,0,0,0,0,0,2,3,20,0,4,1.3,0,0,6.7,0
"00-0035771","Mitchell Wilcox","TE","TE","NE",86,76,245,4,"INA","South Florida",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037724","La'Michael Pettway","TE","TE","NE",46,74,223,4,"CUT","Iowa State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039305","Jack Westover","TE","TE","NE",87,75,248,0,"ACT","Washington",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039695","Jacob Warren","TE","TE","NE",45,78,253,0,"CUT","Tennessee",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038621","Demario Douglas","WR","WR","NE",3,68,170,1,"ACT","Liberty","Demario Douglas",16,0,0,0,0,0,3,16,0,66,87,621,3,147.7,9.2,0,1,38.8,3
"00-0038608","Kayshon Boutte","WR","WR","NE",9,71,205,1,"ACT","Louisiana State","Kayshon Boutte",15,0,0,0,0,0,0,0,0,43,68,589,3,121.9,8.1,0,0,39.3,3
"00-0033307","Kendrick Bourne","WR","WR","NE",84,73,203,7,"ACT","Eastern Washington","Kendrick Bourne",12,0,1,0,0,0,1,6,0,28,38,305,1,65.1,5.4,0,0.5,25.4,1
"00-0039907","Ja'Lynn Polk","WR","WR","NE",1,73,204,0,"RES","Washington","Ja'Lynn Polk",13,0,0,0,0,0,1,0,0,12,33,87,2,32.7,2.5,0,0,6.7,2
"00-0039853","Javon Baker","WR","WR","NE",6,73,208,0,"ACT","Central Florida","Javon Baker",4,0,0,0,0,0,0,0,0,1,4,12,0,2.2,0.6,0,0,3,0
"00-0036939","Kawaan Baker","WR","WR","NE",86,73,215,3,"CUT","South Alabama",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037355","Braylon Sanders","WR","WR","NE",80,73,185,2,"DEV","Mississippi",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038762","Matt Landers","WR","WR","NE",14,76,197,1,"CUT","Arkansas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039505","John Jiles","WR","WR","NE",83,75,205,0,"DEV","West Florida",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039722","JaQuae Jackson","WR","WR","NE",82,73,190,0,"RES","Rutgers",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039869","David Wallis","WR","WR","NE",30,71,183,0,"CUT","Randolph-Macon",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0031280","Derek Carr","QB","QB","NO",4,75,210,10,"INA","Fresno State","Derek Carr",10,189,279,2145,15,5,17,71,1,0,0,0,0,150.9,15.1,214.5,7.1,0,16
"00-0039376","Spencer Rattler","QB","QB","NO",18,72,218,0,"ACT","South Carolina","Spencer Rattler",7,130,228,1317,4,5,18,146,0,0,0,0,0,67.28,9.6,188.1,20.9,0,4
"00-0038998","Jake Haener","QB","QB","NO",3,73,195,1,"ACT","Fresno State","Jake Haener",8,18,39,226,1,1,11,22,0,0,0,0,0,13.24,1.7,28.2,2.8,0,1
"00-0036384","Ben DiNucci","QB","QB","NO",15,75,210,4,"DEV","James Madison",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0033906","Alvin Kamara","RB","RB","NO",41,70,215,7,"INA","Tennessee","Alvin Kamara",14,0,0,0,0,0,228,950,6,68,89,543,2,265.3,19,0,67.9,38.8,8
"00-0033948","Jamaal Williams","RB","RB","NO",21,72,213,7,"ACT","Brigham Young","Jamaal Williams",13,0,0,0,0,0,48,164,1,9,11,57,0,37.1,2.9,0,12.6,4.4,1
"00-0038551","Kendre Miller","RB","RB","NO",25,72,220,1,"INA","Texas Christian","Kendre Miller",6,0,0,0,0,0,39,148,1,5,8,33,0,29.1,4.9,0,24.7,5.5,1
"00-0038678","Jordan Mims","RB","RB","NO",33,72,205,1,"ACT","Fresno State","Jordan Mims",7,0,0,0,0,0,20,70,0,12,18,71,0,26.1,3.7,0,10,10.1,0
"00-0036360","Clyde Edwards-Helaire","RB","RB","NO",23,67,209,4,"ACT","Louisiana State","Clyde Edwards-Helaire",2,0,0,0,0,0,13,46,0,3,5,24,0,10,5,0,23,12,0
"00-0035831","James Robinson","RB","RB","NO",26,70,220,4,"CUT","Illinois State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036727","Adam Prentice","RB","RB","NO",46,72,245,3,"ACT","South Carolina",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038727","Xazavian Valladay","RB","RB","NO",34,72,200,1,"DEV","Arizona State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036040","Juwan Johnson","TE","TE","NO",83,76,231,4,"ACT","Oregon","Juwan Johnson",15,0,0,0,0,0,0,0,0,50,66,548,3,122.8,8.2,0,0,36.5,3
"00-0034981","Foster Moreau","TE","TE","NO",87,76,250,5,"ACT","Louisiana State","Foster Moreau",15,0,0,0,0,0,0,0,0,32,43,413,5,103.3,6.9,0,0,27.5,5
"00-0033357","Taysom Hill","TE","TE","NO",7,74,221,7,"RES","Brigham Young","Taysom Hill",8,2,4,21,0,1,39,278,6,23,31,187,0,102.34,12.8,2.6,34.8,23.4,6
"00-0039613","Dallin Holker","TE","TE","NO",85,75,235,0,"ACT","Colorado State","Dallin Holker",2,0,0,0,0,0,0,0,0,3,4,21,0,5.1,2.5,0,0,10.5,0
"00-0034193","Kevin Rader","TE","TE","NO",88,76,250,6,"CUT","Youngstown State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036173","Tommy Hudson","TE","TE","NO",89,77,255,4,"CUT","Arizona State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037022","Michael Jacobson","TE","TE","NO",86,79,240,3,"DEV","Iowa State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039518","Treyton Welch","TE","TE","NO",82,75,241,0,"DEV","Wyoming",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039942","Mason Fairchild","TE","TE","NO",82,76,260,0,"CUT","Kansas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037545","Rashid Shaheed","WR","WR","NO",22,72,180,2,"RES","Weber State","Rashid Shaheed",6,0,0,0,0,0,6,29,0,20,41,349,3,81.8,13.6,0,4.8,58.2,3
"00-0034272","Marquez Valdes-Scantling","WR","WR","NO",10,76,207,6,"ACT","South Florida","Marquez Valdes-Scantling",8,0,0,0,0,0,1,4,0,17,35,385,4,79.9,10,0,0.5,48.1,4
"00-0037239","Chris Olave","WR","WR","NO",12,72,185,2,"RES","Ohio State","Chris Olave",8,0,0,0,0,0,1,7,0,32,44,400,1,76.7,9.6,0,0.9,50,1
"00-0034418","Cedrick Wilson Jr.","WR","WR","NO",11,74,188,6,"ACT","Boise State","Cedrick Wilson",10,1,1,21,1,0,0,0,0,20,27,211,1,51.94,5.2,2.1,0,21.1,2
"00-0034860","Dante Pettis","WR","WR","NO",17,73,195,6,"ACT","Washington","Dante Pettis",8,0,0,0,0,0,0,0,0,12,28,120,1,32,4,0,0,15,1
"00-0037231","Kevin Austin Jr.","WR","WR","NO",81,74,215,2,"ACT","Notre Dame","Kevin Austin",8,0,0,0,0,0,1,9,0,11,22,151,0,27,3.4,0,1.1,18.9,0
"00-0039386","Bub Means","WR","WR","NO",16,74,215,0,"RES","Pittsburgh","Bub Means",4,0,0,0,0,0,0,0,0,9,15,118,1,26.8,6.7,0,0,29.5,1
"00-0039623","Mason Tipton","WR","WR","NO",84,71,187,0,"INA","Yale","Mason Tipton",9,0,0,0,0,0,0,0,0,14,26,99,0,23.9,2.7,0,0,11,0
"00-0034279","Equanimeous St. Brown","WR","WR","NO",13,77,214,6,"DEV","Notre Dame",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037398","Samson Nacua","WR","WR","NO",89,75,191,2,"CUT","Brigham Young",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039614","Jermaine Jackson","WR","WR","NO",80,67,170,0,"DEV","Idaho","Jermaine Jackson",1,0,0,0,0,0,1,-1,0,0,0,0,0,-0.1,-0.1,0,-1,0,0
"00-0035704","Drew Lock","QB","QB","NYG",2,76,228,5,"ACT","Missouri","Drew Lock",7,107,181,1071,6,5,18,133,2,0,0,0,0,80.14,11.4,153,19,0,8
"00-0038476","Tommy DeVito","QB","QB","NYG",15,74,210,1,"ACT","Illinois","Tommy DeVito",2,31,44,257,0,0,8,32,0,0,0,0,0,13.48,6.7,128.5,16,0,0
"00-0034177","Tim Boyle","QB","QB","NYG",12,76,233,6,"INA","Eastern Kentucky","Tim Boyle",1,12,24,123,1,1,1,-1,0,0,0,0,0,6.82,6.8,123,-1,0,1
"00-0038150","Nathan Rourke","QB","QB","NYG",13,73,210,4,"CUT","Ohio",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039384","Tyrone Tracy Jr.","RB","RB","NYG",29,71,210,0,"ACT","Purdue","Tyrone Tracy",17,0,0,0,0,0,192,839,5,38,53,284,1,182.3,10.7,0,49.4,16.7,6
"00-0035250","Devin Singletary","RB","RB","NYG",26,67,203,5,"ACT","Florida Atlantic","Devin Singletary",15,0,0,0,0,0,113,437,4,21,24,119,0,96.6,6.4,0,29.1,7.9,4
"00-0038396","Eric Gray","RB","RB","NYG",20,70,210,1,"ACT","Oklahoma","Eric Gray",10,0,0,0,0,0,14,31,0,10,11,82,0,19.3,1.9,0,3.1,8.2,0
"00-0035726","Jakob Johnson","RB","RB","NYG",89,75,255,5,"CUT","Tennessee",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037410","Jashaun Corbin","RB","RB","NYG",35,72,221,2,"CUT","Florida State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039230","Dante Miller","RB","RB","NYG",25,70,200,0,"INA","South Carolina",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039557","Lorenzo Lingard","RB","RB","NYG",28,72,205,0,"CUT","Akron",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039847","Theo Johnson","TE","TE","NYG",84,78,260,0,"RES","Penn State","Theo Johnson",10,0,0,0,0,0,0,0,0,29,43,331,1,68.1,6.8,0,0,33.1,1
"00-0038115","Daniel Bellinger","TE","TE","NYG",82,78,255,2,"ACT","San Diego State","Daniel Bellinger",7,0,0,0,0,0,0,0,0,14,17,125,0,26.5,3.8,0,0,17.9,0
"00-0031484","Chris Manhertz","TE","TE","NYG",85,78,255,9,"ACT","Canisius","Chris Manhertz",4,0,0,0,0,0,0,0,0,3,4,30,1,12,3,0,0,7.5,1
"00-0031610","Darren Waller","TE","TE","NYG",12,78,255,9,"RET","Georgia Tech",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
